published_at,type,scope,mo,geo,place,expected_sign,source_url,rule,EventCode,n_articles
2023-06-10,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.lmtribune.com/northwest/torrential-rain-leads-to-flooding/article_44a3ee8d-b6e6-5a91-8164-5436050e3df0.html,url,012,11
2023-06-10,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106421026/In-Flood-Struck-Kherson-Region-30-Of-Nature-Reserve-Fund-Under-Threat-Yermak,url,010,9
2023-06-10,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/area-flooded-territories-kherson-oblast-195717857.html,url,160,2
2023-06-11,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://www.thenews.com.pk/print/1079223-zelensky-says-counteroffensive-underway-as-trudeau-pledges-flood-aid,url,112,46
2023-06-11,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106423506/Three-Dead-As-Russians-Fire-At-Evacuation-Boat-Kherson-Official,url,060,10
2023-06-11,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/112-people-evacuated-occupied-left-182147944.html,url,193,10
2023-06-11,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/water-receding-kherson-oblast-evacuation-143100249.html,url,166,2
2023-06-12,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106428220/Two-More-People-Killed-By-Flooding-In-Kherson,url,190,10
2023-06-12,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,"https://www.presstv.ir/Detail/2023/06/12/705141/Russia-says-evacuated-7,000-from-Kherson-flooded-areas",url,160,6
2023-06-12,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/evacuation-people-left-bank-dnipro-110000330.html,url,020,4
2023-06-12,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.theuknews.com/news/273859615/the-week-in-russia-flood-fire-and-a-travesty-of-justice,url,020,4
2023-06-13,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://londonlovesbusiness.com/ammonia-filled-chemical-plant-in-crimea-at-a-critical-level-with-an-evacuation-of-russian-officials-underway/,url,166,10
2023-06-13,disaster,unmatched,,,"Amurskaya, Sakhalinskaya Oblast', Russia",positive,https://news.yahoo.com/photos-animals-caught-floods-unrelated-065106136.html,url,090,8
2023-06-13,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106433489/PM-Shmyhal-13-Countries-Providing-Humanitarian-Aid-To-Tackle-Dam-Breach-Devastation,url,070,3
2023-06-13,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106434100/Vereshchuk-More-Than-3000-People-Evacuated-From-Right-Bank-Of-Kherson-Region,url,0233,2
2023-06-13,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.spokesman.com/stories/2023/jun/13/international-aid-teams-still-cannot-reach-flood-h/,url,190,2
2023-06-14,disaster,unmatched,,,"Yuriy, RSJA, Russia",positive,https://tribune.net.ph/2023/06/15/flood-hit-farmers-angry-with-moron-in-kremlin/,url,112,6
2023-06-15,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106442916/44-Settlements-Remain-Flooded-In-Kherson-Region,url,043,10
2023-06-16,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.maritime-executive.com/article/russian-rescue-teams-evacuate-two-injured-crew-from-fire-on-bulker,url,042,4
2023-06-16,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/polina-rayko-house-museum-flooded-155700454.html,url,080,2
2023-06-18,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.channelnewsasia.com/world/un-says-russia-still-blocking-aid-dam-breach-victims-3571156,url,128,4
2023-06-18,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106451851/Six-Settlements-Remain-Flooded-In-Right-Bank-Kherson-Region-Governor,url,090,4
2023-06-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Kremlin-says-it-declined-U-N-help-in-flood-zone-over-security-concerns-44140612/,url,060,33
2023-06-19,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106454925/Twenty-Two-Settlements-In-Kherson-Region-Remain-Flooded,url,010,8
2023-06-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.thephuketnews.com/un-says-russia-still-blocking-aid-to-dam-breach-victims-88573.php,url,128,8
2023-06-19,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://menafn.com/1106456961/Five-Settlements-Remain-Flooded-In-Right-Bank-Part-Of-Kherson-Region-PM-Shmyhal,url,026,6
2023-06-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://newsinfo.inquirer.net/1790016/un-says-russia-still-blocking-aid-to-dam-breach-victims,url,128,1
2023-06-21,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.abcactionnews.com/news/region-pinellas/flooding-issues-continue-at-twin-city-mobile-home-park-nearly-3-years-after-initial-report,url,090,10
2023-06-21,disaster,unmatched,,,"Kakhovka, Amurskaya Oblast', Russia",positive,https://news.yahoo.com/russia-collects-bodies-flood-victims-125500793.html,url,138,2
2023-06-23,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.france24.com/en/live-news/20230623-kherson-residents-return-to-flood-ruined-homes-after-dam-destroyed,url,046,90
2023-06-23,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.ibtimes.com/kherson-residents-return-flood-ruined-homes-after-dam-destroyed-3701757,url,112,20
2023-06-23,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.euractiv.com/section/global-europe/news/zelenskyy-russia-is-hiding-bodies-of-victims-of-dam-breach/,url,112,12
2023-06-23,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.digitaljournal.com/world/kherson-residents-return-to-flood-ruined-homes-after-dam-destroyed/article,url,042,9
2023-06-24,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://londonlovesbusiness.com/putin-evacuated-lukashenko-flees-belarus-as-wagner-has-half-of-russian-army-onside-and-will-reach-moscow-in-hours/,url,073,6
2023-06-25,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.terradaily.com/reports/Kherson_residents_return_to_flood-ruined_homes_after_dam_destroyed_999.html,url,112,2
2023-06-29,disaster,unmatched,,,"Karabakh, Dagestan, Russia",positive,https://mirrorspectator.com/2023/06/29/red-cross-resumes-medical-evacuations-from-karabakh/,url,020,6
2023-07-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.timeturk.com/en/russian-plane-lands-in-bucharest-to-evacuate-diplomats-despite-eu-airspace-ban/news-78324,url,020,6
2023-07-08,disaster,mo,городской округ Коломна,^городской\ округ\ Коломна$,"Kolomna, Moskovskaya Oblast', Russia",positive,https://www.dailymail.co.uk/news/article-12277611/Moment-woman-struck-lightning-massive-storm-flash-flood-engulfs-Russian-city.html,url,190,10
2023-07-09,disaster,unmatched,,,"Sochi, Krasnodarskiy Kray, Russia",positive,https://www.dailymail.co.uk/news/article-12280349/Flash-floods-batter-Vladmir-Putins-summer-resort-city-Sochi.html,url,040,1
2023-07-12,disaster,unmatched,,,"Sochi, Krasnodarskiy Kray, Russia",positive,https://www.themoscowtimes.com/2023/07/12/4-missing-in-russias-flood-hit-black-sea-coast-a81815,url,020,5
2023-07-13,disaster,unmatched,,,"Kalga, Zabaykal'skiy Kray, Russia",positive,https://www.telegraphindia.com/feeds/india/all-256-tourists-stranded-at-himachals-chandertal-evacuated-on-july-13/cid/1951827,url,033,15
2023-07-13,disaster,unmatched,,,"Yakutia, Sakha (Yakutiya), Russia",positive,https://www.news24.com/news24/world/news/wildfires-floods-kill-at-least-five-people-across-russia-20230713,url,090,10
2023-07-13,disaster,unmatched,,,"Kalga, Zabaykal'skiy Kray, Russia",positive,https://indianexpress.com/article/cities/shimla/evacuation-nearly-over-himachal-focus-now-on-restoring-essential-infra-8834426/,url,010,6
2023-07-14,disaster,unmatched,,,"Karabakh, Dagestan, Russia",positive,https://www.france24.com/en/live-news/20230714-red-cross-restarts-karabakh-evacuations-after-protests-over-blockade,url,160,14
2023-07-14,disaster,unmatched,,,"Karabakh, Dagestan, Russia",positive,https://www.digitaljournal.com/world/red-cross-restarts-karabakh-evacuations-after-protests-over-blockade/article,url,160,6
2023-07-14,disaster,unmatched,,,"Karabakh, Dagestan, Russia",positive,https://news.yahoo.com/red-cross-restarts-karabakh-evacuations-160000988.html,url,051,4
2023-07-14,disaster,unmatched,,,"Karabakh, Dagestan, Russia",positive,https://www.ibtimes.com/red-cross-restarts-karabakh-evacuations-after-protests-over-blockade-3705165,url,160,3
2023-07-15,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://english.aawsat.com/world/4433866-south-korea-landslides-floods-kill-more-20-over-1000-evacuated,url,112,1
2023-07-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://article.wn.com/view/2023/07/19/Fire_at_military_base_in_Crimea_forces_evacuation_of_more_th/,url,190,10
2023-07-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.laprensalatina.com/blaze-at-crimea-military-camp-forces-evacuation-of-over-2000-citizens/,url,015,8
2023-07-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://news.yahoo.com/thousands-evacuated-crimea-ammunition-depot-132033039.html,url,160,8
2023-07-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://pragativadi.com/fire-at-crimea-military-base-over-2000-civilians-evacuated/,url,190,6
2023-07-19,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.breitbart.com:443/national-security/2023/07/19/russian-controlled-officials-say-crimea-fire-forced-thousands-to-evacuate/,url,045,4
2023-07-19,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.themoscowtimes.com/2023/07/19/fire-at-crimea-military-site-sparks-evacuations-a81884,url,010,4
2023-07-20,disaster,unmatched,,,"Kerch Strait, Russia (general), Russia",positive,https://www.independentsentinel.com/kerch-bridge-blown-up-again-warnings-to-evacuate-crimea/,url,112,9
2023-07-22,disaster,unmatched,,,"Pyatikhatki, Krasnodarskiy Kray, Russia",positive,https://www.infowars.com/posts/sputnik-journalist-dies-from-cluster-bomb-wounds-during-evacuation-defense-ministry/,url,070,10
2023-07-22,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.dailystar.co.uk/news/world-news/shopping-centre-flood-kills-four-30530869,url,018,4
2023-07-25,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://english.aawsat.com/world/4464056-france-will-start-evacuation-french-eu-citizens-niger-tuesday%C2%A0,url,042,28
2023-07-25,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.capitalpress.com/ag_sectors/rurallife/idaho-water-resource-board-awards-flood-management-grants/article_9a5b2bb8-2a7a-11ee-9858-ebe55034291e.html,url,040,10
2023-07-25,disaster,unmatched,,,"Orano, Tverskaya Oblast', Russia",positive,https://www.the-star.co.ke/news/world/2023-08-01-france-to-evacuate-citizens-after-niger-coup/,url,160,8
2023-07-25,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.breakinglatest.news/world/russian-mercenaries-flood-belarus-as-wagner-group-arrives-following-failed-rebellion/,url,190,4
2023-07-25,disaster,unmatched,,,"Orano, Tverskaya Oblast', Russia",positive,https://www.tvcnews.tv/2023/08/france-to-evacuate-citizens-from-niger-aftermath-coup/,url,160,4
2023-07-25,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.aljazeera.com/news/2023/8/1/france-to-begin-evacuation-for-its-citizens-eu-nationals-in-niger,url,042,1
2023-07-28,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.governing.com/climate/florida-keys-record-hot-ocean-water-prompts-coral-evacuations,url,073,1
2023-07-29,disaster,unmatched,,,"Sverdlovsk, Sverdlovskaya Oblast', Russia",positive,https://akipress.com/news:723127:Police_evacuate_visitors_after_report_about_alleged_bomb_in_Dordoy_Bazaar/,url,192,10
2023-08-01,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.europesun.com/news/273917766/france-to-evacuate-its-citizens-from-coup-hit-niger,url,020,10
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://news.yahoo.com/europeans-set-evacuate-tense-niger-095606685.html,url,160,8
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.theeastafrican.co.ke/tea/rest-of-africa/countries-prepare-to-evacuate-citizens-after-niger-coup-4323156,url,051,4
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.modernghana.com/news/1248804/european-nations-prepare-to-evacuate-citizens-afte.html,url,040,3
2023-08-01,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.latimes.com/world-nation/story/2023-08-01/niger-crisis-deepens-as-france-plans-evacuation-and-coup-leaders-get-support-from-neighboring-juntas,url,140,2
2023-08-01,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.firstpost.com/world/france-to-begin-evacuation-of-french-eu-citizens-from-niger-as-crisis-escalates-12944192.html,url,160,2
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.aol.com/news/europeans-evacuated-niger-neighboring-west-092539473.html,url,130,2
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.africanews.com/2023/08/01/niger-residents-react-to-plan-to-evacuate-french-nationals/,url,050,2
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.news24.com/news24/africa/news/european-nations-prepare-to-evacuate-citizens-after-niger-coup-20230801,url,0333,2
2023-08-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.channelstv.com/2023/08/01/europeans-set-to-evacuate-from-tense-niger-following-coup/,url,130,1
2023-08-02,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.abc.net.au/news/2023-08-02/france-evacuates-citizens-from-niger-neighbours-warn-of-war/102677852,url,160,16
2023-08-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.yenisafak.com/en/news/russia-says-it-evacuated-embassy-personnel-from-sudan-3668049,url,161,8
2023-08-02,disaster,unmatched,,,"Orano, Tverskaya Oblast', Russia",positive,http://www.businessghana.com/site/news/politics/291081/Niger-coup:-Evacuated-European-nationals-arrive-in-Paris-and-Rome,url,042,5
2023-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.newsweek.com/moscow-chemical-battery-factory-storage-fire-explosion-blast-evacuations-1817297,url,010,12
2023-08-03,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://timesofindia.indiatimes.com/india/france-evacuates-indian-nationals-from-niger/articleshow/102391202.cms,url,020,12
2023-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.dabangasudan.org/en/all-news/article/russia-evacuates-sudan-embassy-staff,url,161,10
2023-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.washingtontimes.com/news/2023/aug/3/state-department-evacuate-all-non-emergency-person/,url,0874,8
2023-08-03,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://indiapost.com/france-evacuates-indian-nationals-from-niger/,url,130,1
2023-08-07,disaster,unmatched,,,"Bureya, Amurskaya Oblast', Russia",positive,https://economictimes.indiatimes.com/news/international/world-news/russia-to-evacuate-village-for-first-lunar-lander-mission-in-half-century/articleshow/102489201.cms,url,192,136
2023-08-07,disaster,unmatched,,,"Bureya, Amurskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Russia-to-evacuate-village-for-first-lunar-lander-mission-in-half-century--44532966/,url,036,111
2023-08-07,disaster,unmatched,,,"Vostochny, Krasnodarskiy Kray, Russia",positive,https://www.brisbanetimes.com.au/world/europe/space-for-everyone-village-to-evacuate-before-russia-launches-first-moon-lander-since-1976-20230808-p5dupd.html,url,042,30
2023-08-07,disaster,unmatched,,,"Vostochny, Krasnodarskiy Kray, Russia",positive,https://www.newsweek.com/russia-moon-mission-luna-25-launch-evacuation-1817946,url,043,28
2023-08-07,disaster,unmatched,,,"Vostochny, Krasnodarskiy Kray, Russia",positive,https://www.themoscowtimes.com/2023/08/07/russia-evacuates-far-east-village-ahead-of-first-post-soviet-moon-lander-launch-a82078,url,042,10
2023-08-07,disaster,unmatched,,,"Vostochny, Krasnodarskiy Kray, Russia",positive,https://www.dailystar.co.uk/news/world-news/putin-evacuates-whole-village-junk-30644379,url,166,10
2023-08-07,disaster,unmatched,,,"Bureya, Amurskaya Oblast', Russia",positive,https://www.firstpost.com/world/russia-to-evacuate-village-for-launch-of-first-lunar-lander-mission-in-half-century-12966612.html,url,045,10
2023-08-07,disaster,unmatched,,,"Lomonosov, Sankt-Peterburg, Russia",positive,https://newsinfo.inquirer.net/1813332/russia-to-evacuate-village-for-first-lunar-lander-mission-in-half-century,url,043,10
2023-08-07,disaster,unmatched,,,"Bureya, Amurskaya Oblast', Russia",positive,https://www.express.co.uk/news/world/1799526/Vladimir-Putin-evacuate-village-Russia-rocket-space,url,111,10
2023-08-07,disaster,unmatched,,,"Bureya, Amurskaya Oblast', Russia",positive,https://www.financialexpress.com/lifestyle/science/in-a-race-with-india-russia-to-evacuate-village-for-its-first-lunar-lander-mission-in-half-century-aims-to-land-on-moons-south-pole/3202204/,url,036,6
2023-08-07,disaster,unmatched,,,"Vostochny, Krasnodarskiy Kray, Russia",positive,http://www.hngn.com/articles/251062/20230807/russia-to-launch-first-lunar-lander-in-50-years-evacuates-village.htm,url,043,5
